2302,6,0,26,306,580,0.89,1,1,1
2302,7,1351,0,637,420,0.90,1,1,1
2302,8,2129,687,274,505,0.91,1,1,1
2302,9,1807,1011,419,284,0.91,1,1,1
2302,1,600,0,725,187,0.88,1,1,1
2302,2,5,598,235,620,0.90,1,1,1
2303,4,1728,558,316,632,0.89,1,1,1
2303,5,1431,244,492,345,0.91,1,1,1
2303,6,2,26,304,574,0.89,1,1,1
2303,7,1349,0,641,424,0.90,1,1,1
2303,8,2129,687,274,505,0.91,1,1,1
2303,9,1807,1011,419,284,0.91,1,1,1
2303,1,600,0,729,187,0.88,1,1,1
2303,2,5,598,236,620,0.90,1,1,1
2304,4,1728,560,315,630,0.89,1,1,1
2304,5,1431,244,492,344,0.91,1,1,1
2304,6,0,26,306,580,0.89,1,1,1
2304,7,1352,0,635,421,0.90,1,1,1
2304,8,2130,687,274,505,0.91,1,1,1
2304,9,1807,1011,419,284,0.91,1,1,1
2304,1,600,0,733,187,0.88,1,1,1
2304,2,5,598,236,620,0.89,1,1,1
2305,4,1729,562,314,630,0.90,1,1,1
2305,5,1431,244,492,344,0.91,1,1,1
2305,6,0,26,308,583,0.89,1,1,1
2305,7,1350,1,637,424,0.90,1,1,1
2305,8,2130,687,274,505,0.91,1,1,1
2305,9,1807,1011,419,284,0.91,1,1,1
2305,1,603,0,735,187,0.88,1,1,1
2305,2,5,598,236,620,0.89,1,1,1
2306,4,1729,564,313,627,0.90,1,1,1
2306,5,1431,244,492,344,0.91,1,1,1
2306,6,1,26,305,578,0.89,1,1,1
2306,7,1351,1,629,420,0.90,1,1,1
2306,8,2130,687,274,505,0.91,1,1,1
2306,9,1807,1011,419,284,0.91,1,1,1
2306,1,613,0,736,187,0.87,1,1,1
2306,2,4,597,236,621,0.90,1,1,1
2307,4,1730,564,313,627,0.90,1,1,1
2307,5,1434,244,490,342,0.91,1,1,1
2307,6,0,26,307,581,0.88,1,1,1
2307,7,1353,1,623,416,0.90,1,1,1
2307,8,2129,687,274,505,0.91,1,1,1
2307,9,1807,1011,419,284,0.91,1,1,1
2307,1,619,0,737,187,0.87,1,1,1
2307,2,4,597,236,621,0.90,1,1,1
2308,4,1730,564,313,626,0.90,1,1,1
2308,5,1434,244,490,341,0.91,1,1,1
2308,6,0,26,307,582,0.89,1,1,1
2308,7,1354,1,620,414,0.90,1,1,1
2308,8,2129,687,274,505,0.91,1,1,1
2308,9,1807,1011,419,284,0.91,1,1,1
2308,1,620,0,738,187,0.87,1,1,1
2308,2,4,597,236,621,0.90,1,1,1
2309,4,1729,560,315,630,0.90,1,1,1
2309,5,1433,244,492,343,0.91,1,1,1
2309,6,0,26,307,583,0.89,1,1,1
2309,7,1354,1,620,414,0.90,1,1,1
2309,8,2129,687,274,505,0.91,1,1,1
2309,9,1807,1011,418,284,0.91,1,1,1
2309,1,624,0,739,187,0.88,1,1,1
2309,2,5,597,236,621,0.90,1,1,1
2310,4,1729,558,316,632,0.90,1,1,1
2310,5,1432,244,493,343,0.91,1,1,1
2310,6,1,26,305,577,0.89,1,1,1
2310,7,1355,1,619,415,0.89,1,1,1
2310,8,2129,687,273,505,0.91,1,1,1
2310,9,1807,1011,418,284,0.91,1,1,1
2310,1,626,0,741,187,0.88,1,1,1
2310,2,4,597,236,622,0.90,1,1,1
2311,4,1729,556,316,632,0.90,1,1,1
2311,5,1432,244,493,343,0.91,1,1,1
2311,6,3,26,301,568,0.89,1,1,1
2311,7,1354,1,623,417,0.89,1,1,1
2311,8,2129,687,273,505,0.91,1,1,1
2311,9,1807,1010,419,285,0.91,1,1,1
2311,1,629,0,743,187,0.88,1,1,1
2311,2,4,597,236,621,0.90,1,1,1
2312,4,1729,555,317,634,0.90,1,1,1
2312,5,1433,244,493,343,0.91,1,1,1
2312,6,4,26,299,564,0.89,1,1,1
2312,7,1354,1,625,419,0.89,1,1,1
2312,8,2129,686,274,506,0.91,1,1,1
2312,9,1807,1010,419,285,0.91,1,1,1
2312,1,633,0,745,187,0.88,1,1,1
2312,2,5,598,236,621,0.90,1,1,1
2313,4,1729,554,317,634,0.90,1,1,1
2313,5,1433,244,494,344,0.91,1,1,1
2313,6,3,26,302,568,0.89,1,1,1
2313,7,1352,1,627,421,0.89,1,1,1
2313,8,2129,686,274,506,0.91,1,1,1
2313,9,1807,1010,419,285,0.91,1,1,1
2313,1,638,0,747,187,0.87,1,1,1
2313,2,4,597,236,621,0.90,1,1,1
2314,4,1730,554,317,634,0.90,1,1,1
2314,5,1433,244,494,344,0.91,1,1,1
2314,6,2,26,303,570,0.89,1,1,1
2314,7,1351,1,628,422,0.89,1,1,1
2314,8,2129,686,274,506,0.91,1,1,1
2314,9,1807,1010,419,285,0.91,1,1,1
2314,1,639,0,748,188,0.87,1,1,1
2314,2,4,597,236,621,0.90,1,1,1
2315,4,1730,554,317,633,0.90,1,1,1
2315,5,1433,244,494,344,0.91,1,1,1
2315,6,1,26,305,574,0.89,1,1,1
2315,7,1349,1,629,423,0.89,1,1,1
2315,8,2129,686,273,506,0.91,1,1,1
2315,9,1807,1010,419,285,0.91,1,1,1
2315,1,639,0,750,188,0.87,1,1,1
2315,2,4,597,236,621,0.90,1,1,1
2316,4,1730,554,316,632,0.90,1,1,1
2316,5,1433,244,494,344,0.91,1,1,1
2316,6,2,26,304,571,0.89,1,1,1
2316,7,1346,1,631,423,0.89,1,1,1
2316,8,2129,686,273,506,0.91,1,1,1
2316,9,1807,1010,419,285,0.91,1,1,1
2316,1,638,0,750,188,0.87,1,1,1
2316,2,5,598,236,621,0.90,1,1,1
2317,4,1731,554,316,631,0.90,1,1,1
2317,5,1435,245,492,342,0.91,1,1,1
2317,6,2,26,304,572,0.89,1,1,1
2317,7,1341,1,633,423,0.89,1,1,1
2317,8,2129,686,273,506,0.91,1,1,1
2317,9,1807,1010,418,285,0.91,1,1,1
2317,1,638,0,751,188,0.87,1,1,1
2317,2,5,597,236,621,0.90,1,1,1
2318,4,1731,554,316,631,0.90,1,1,1
2318,5,1436,245,491,341,0.91,1,1,1
2318,6,1,26,306,574,0.89,1,1,1
2318,7,1340,1,634,423,0.89,1,1,1
2318,8,2129,686,273,506,0.91,1,1,1
2318,9,1807,1010,418,285,0.91,1,1,1
2318,1,638,0,751,188,0.87,1,1,1
2318,2,5,597,236,621,0.90,1,1,1
2319,4,1730,555,317,632,0.89,1,1,1
2319,5,1436,245,491,340,0.91,1,1,1
2319,6,0,25,313,600,0.89,1,1,1
2319,7,1344,1,634,423,0.89,1,1,1
2319,8,2130,686,273,506,0.91,1,1,1
2319,9,1807,1010,418,285,0.91,1,1,1
2319,1,642,1,746,186,0.86,1,1,1
2319,2,4,597,236,621,0.89,1,1,1
2320,4,1730,555,317,632,0.89,1,1,1
2320,5,1436,245,492,340,0.91,1,1,1
2320,6,0,25,315,610,0.89,1,1,1
2320,7,1345,1,634,423,0.89,1,1,1
2320,8,2130,686,273,506,0.91,1,1,1
2320,9,1807,1010,418,285,0.91,1,1,1
2320,1,644,1,745,185,0.86,1,1,1
2320,2,4,597,236,621,0.89,1,1,1
2321,4,1730,555,317,632,0.89,1,1,1
2321,5,1436,245,492,340,0.91,1,1,1
2321,6,0,25,315,614,0.89,1,1,1
2321,7,1345,1,635,424,0.89,1,1,1
2321,8,2130,686,273,506,0.91,1,1,1
2321,9,1807,1010,418,285,0.91,1,1,1
2321,1,644,1,746,185,0.86,1,1,1
2321,2,4,597,236,621,0.89,1,1,1
2322,4,1730,557,317,632,0.89,1,1,1
2322,5,1436,245,493,340,0.91,1,1,1
2322,6,0,26,311,599,0.89,1,1,1
2322,7,1344,1,635,424,0.89,1,1,1
2322,8,2130,686,272,506,0.91,1,1,1
2322,9,1807,1010,418,284,0.91,1,1,1
2322,1,640,0,752,187,0.87,1,1,1
2322,2,4,597,236,621,0.89,1,1,1
2323,4,1730,557,317,633,0.90,1,1,1
2323,5,1436,245,494,340,0.91,1,1,1
2323,6,0,26,313,612,0.89,1,1,1
2323,7,1343,1,637,425,0.89,1,1,1
2323,8,2130,687,272,505,0.91,1,1,1
2323,9,1807,1010,418,284,0.91,1,1,1
2323,1,637,0,754,188,0.87,1,1,1
2323,2,4,597,236,622,0.90,1,1,1
2324,4,1729,557,318,634,0.90,1,1,1
2324,5,1436,245,494,340,0.91,1,1,1
2324,6,0,27,314,617,0.89,1,1,1
2324,7,1342,1,637,425,0.89,1,1,1
2324,8,2130,687,272,505,0.90,1,1,1
2324,9,1807,1010,418,284,0.91,1,1,1
2324,1,637,0,756,188,0.87,1,1,1
2324,2,4,597,237,622,0.90,1,1,1
2325,4,1729,557,318,635,0.90,1,1,1
2325,5,1436,245,495,340,0.91,1,1,1
2325,6,0,29,313,617,0.89,1,1,1
2325,7,1340,1,638,425,0.89,1,1,1
2325,8,2130,687,272,505,0.91,1,1,1
2325,9,1807,1011,418,284,0.91,1,1,1
2325,1,636,0,756,188,0.87,1,1,1
2325,2,4,597,236,621,0.90,1,1,1
2326,4,1729,557,319,636,0.90,1,1,1
2326,5,1435,245,495,340,0.91,1,1,1
2326,6,0,30,312,617,0.89,1,1,1
2326,7,1339,1,638,425,0.89,1,1,1
2326,8,2130,687,272,505,0.90,1,1,1
2326,9,1807,1011,418,284,0.91,1,1,1
2326,1,636,0,757,188,0.87,1,1,1
2326,2,4,597,236,621,0.90,1,1,1
2327,4,1729,556,319,638,0.90,1,1,1
2327,5,1434,245,497,341,0.91,1,1,1
2327,6,0,33,311,616,0.88,1,1,1
2327,7,1339,1,638,425,0.89,1,1,1
2327,8,2130,687,272,504,0.90,1,1,1
2327,9,1807,1010,418,284,0.91,1,1,1
2327,1,635,0,757,188,0.86,1,1,1
2327,2,4,597,236,621,0.90,1,1,1
2328,4,1729,557,318,636,0.90,1,1,1
2328,5,1433,245,500,343,0.91,1,1,1
2328,6,0,38,308,608,0.88,1,1,1
2328,7,1340,1,638,426,0.89,1,1,1
2328,8,2130,688,272,504,0.90,1,1,1
2328,9,1807,1010,418,284,0.91,1,1,1
2328,1,635,0,758,188,0.86,1,1,1
2328,2,4,597,236,621,0.90,1,1,1
2329,4,1729,559,317,633,0.90,1,1,1
2329,5,1433,246,500,343,0.90,1,1,1
2329,6,0,44,307,600,0.88,1,1,1
2329,7,1340,1,640,427,0.89,1,1,1
2329,8,2130,687,272,504,0.91,1,1,1
2329,9,1807,1010,418,284,0.91,1,1,1
2329,1,634,0,758,187,0.86,1,1,1
2329,2,4,597,236,621,0.90,1,1,1
2330,4,1730,560,316,631,0.90,1,1,1
2330,5,1432,245,503,345,0.90,1,1,1
2330,6,0,49,304,592,0.88,1,1,1
2330,7,1343,1,639,427,0.89,1,1,1
2330,8,2130,687,272,505,0.91,1,1,1
2330,9,1807,1011,418,284,0.91,1,1,1
2330,1,635,0,759,187,0.86,1,1,1
2330,2,4,597,236,621,0.90,1,1,1
2331,4,1729,559,316,632,0.90,1,1,1
2331,5,1431,245,507,348,0.90,1,1,1
2331,6,2,54,302,586,0.89,1,1,1
2331,7,1344,1,639,427,0.89,1,1,1
2331,8,2130,687,272,504,0.91,1,1,1
2331,9,1807,1011,418,284,0.91,1,1,1
2331,1,635,0,759,187,0.86,1,1,1
2331,2,4,597,236,621,0.90,1,1,1
2332,4,1729,558,316,632,0.90,1,1,1
2332,5,1431,244,508,349,0.90,1,1,1
2332,6,2,55,301,584,0.89,1,1,1
2332,7,1344,1,638,426,0.89,1,1,1
2332,8,2130,687,272,505,0.91,1,1,1
2332,9,1807,1011,418,284,0.91,1,1,1
2332,1,635,0,759,187,0.86,1,1,1
2332,2,4,597,236,621,0.90,1,1,1
2333,4,1729,557,317,634,0.90,1,1,1
2333,5,1431,244,509,350,0.90,1,1,1
2333,6,2,58,302,585,0.90,1,1,1
2333,7,1345,1,638,426,0.89,1,1,1
2333,8,2130,687,272,505,0.91,1,1,1
2333,9,1807,1011,418,284,0.91,1,1,1
2333,1,637,0,759,188,0.86,1,1,1
2333,2,4,597,236,621,0.90,1,1,1
2334,4,1729,557,317,634,0.89,1,1,1
2334,5,1432,244,508,350,0.90,1,1,1
2334,6,2,60,304,587,0.90,1,1,1
2334,7,1345,1,637,426,0.89,1,1,1
2334,8,2130,687,273,505,0.91,1,1,1
2334,9,1807,1010,418,284,0.91,1,1,1
2334,1,638,0,759,188,0.86,1,1,1
2334,2,4,597,236,621,0.90,1,1,1
2335,4,1729,556,316,633,0.90,1,1,1
2335,5,1431,244,509,351,0.90,1,1,1
2335,6,1,62,305,589,0.89,1,1,1
2335,7,1347,1,637,425,0.89,1,1,1
2335,8,2130,686,273,505,0.91,1,1,1
2335,9,1807,1010,418,284,0.91,1,1,1
2335,1,637,0,760,188,0.86,1,1,1
2335,2,4,597,236,621,0.90,1,1,1
2336,4,1729,557,316,632,0.90,1,1,1
2336,5,1432,244,509,351,0.90,1,1,1
2336,6,1,62,306,589,0.89,1,1,1
2336,7,1348,1,637,424,0.88,1,1,1
2336,8,2130,686,273,505,0.91,1,1,1
2336,9,1807,1010,418,284,0.91,1,1,1
2336,1,636,0,761,188,0.86,1,1,1
2336,2,4,598,236,621,0.90,1,1,1
2337,4,1729,558,315,630,0.89,1,1,1
2337,5,1432,244,505,348,0.90,1,1,1
2337,6,5,65,298,571,0.90,1,1,1
2337,7,1355,1,640,426,0.88,1,1,1
2337,8,2130,686,273,505,0.91,1,1,1
2337,9,1807,1010,418,284,0.91,1,1,1
2337,1,637,0,761,188,0.86,1,1,1
2337,2,4,598,236,620,0.90,1,1,1
2338,4,1729,559,314,630,0.89,1,1,1
2338,5,1433,244,504,347,0.90,1,1,1
2338,6,6,65,296,564,0.90,1,1,1
2338,7,1357,1,641,426,0.88,1,1,1
2338,8,2130,686,273,505,0.91,1,1,1
2338,9,1807,1010,418,284,0.91,1,1,1
2338,1,637,0,762,188,0.86,1,1,1
2338,2,4,598,236,620,0.90,1,1,1
2339,4,1730,560,314,629,0.89,1,1,1
2339,5,1432,244,506,349,0.90,1,1,1
2339,6,6,63,296,562,0.90,1,1,1
2339,7,1362,1,642,426,0.89,1,1,1
2339,8,2130,686,273,505,0.91,1,1,1
2339,9,1807,1010,419,284,0.91,1,1,1
2339,1,640,0,761,188,0.85,1,1,1
2339,2,4,599,236,620,0.90,1,1,1
2340,4,1730,560,314,629,0.89,1,1,1
2340,5,1433,244,505,348,0.90,1,1,1
2340,6,6,60,296,558,0.90,1,1,1
2340,7,1364,1,644,426,0.88,1,1,1
2340,8,2130,687,273,505,0.91,1,1,1
2340,9,1807,1010,419,284,0.91,1,1,1
2340,1,646,0,760,187,0.86,1,1,1
2340,2,4,599,236,620,0.90,1,1,1
2341,4,1729,557,316,632,0.90,1,1,1
2341,5,1433,245,506,349,0.90,1,1,1
2341,6,10,56,289,540,0.90,1,1,1
2341,7,1366,1,645,425,0.89,1,1,1
2341,8,2131,687,271,503,0.90,1,1,1
2341,9,1807,1010,419,285,0.91,1,1,1
2341,1,648,0,760,188,0.87,1,1,1
2341,2,4,599,235,620,0.90,1,1,1
2342,4,1728,555,317,634,0.90,1,1,1
2342,5,1434,246,504,348,0.90,1,1,1
2342,6,8,54,293,545,0.90,1,1,1
2342,7,1368,1,645,424,0.89,1,1,1
2342,8,2132,687,271,502,0.90,1,1,1
2342,9,1807,1010,419,285,0.91,1,1,1
2342,1,650,0,757,187,0.87,1,1,1
2342,2,4,598,235,620,0.90,1,1,1
2343,4,1728,555,317,635,0.90,1,1,1
2343,5,1434,247,503,347,0.90,1,1,1
2343,6,8,52,293,543,0.90,1,1,1
2343,7,1369,1,646,423,0.89,1,1,1
2343,8,2133,687,270,502,0.90,1,1,1
2343,9,1807,1010,419,285,0.91,1,1,1
2343,1,653,0,756,187,0.87,1,1,1
2343,2,4,598,235,620,0.90,1,1,1
2344,4,1729,556,316,635,0.90,1,1,1
2344,5,1434,247,503,347,0.90,1,1,1
2344,6,7,52,294,541,0.90,1,1,1
2344,7,1369,1,647,423,0.89,1,1,1
2344,8,2133,687,270,501,0.90,1,1,1
2344,9,1807,1010,419,285,0.91,1,1,1
2344,1,654,0,755,187,0.87,1,1,1
2344,2,4,598,235,620,0.90,1,1,1
2345,4,1729,558,315,632,0.90,1,1,1
2345,5,1434,247,502,346,0.90,1,1,1
2345,6,12,52,285,519,0.89,1,1,1
2345,7,1369,1,648,422,0.89,1,1,1
2345,8,2133,687,270,501,0.90,1,1,1
2345,9,1807,1010,419,285,0.91,1,1,1
2345,1,654,0,755,187,0.87,1,1,1
2345,2,4,598,235,620,0.90,1,1,1
2346,4,1729,561,314,630,0.90,1,1,1
2346,5,1433,247,502,346,0.90,1,1,1
2346,6,4,52,301,549,0.89,1,1,1
2346,7,1371,1,648,421,0.89,1,1,1
2346,8,2133,687,270,501,0.90,1,1,1
2346,9,1807,1010,419,285,0.91,1,1,1
2346,1,655,0,757,187,0.87,1,1,1
2346,2,4,598,235,620,0.90,1,1,1
2347,4,1729,562,314,630,0.90,1,1,1
2347,5,1433,247,502,346,0.91,1,1,1
2347,6,0,51,312,574,0.89,1,1,1
2347,7,1371,1,649,422,0.89,1,1,1
2347,8,2132,687,270,502,0.91,1,1,1
2347,9,1807,1010,419,285,0.91,1,1,1
2347,1,654,0,757,187,0.87,1,1,1
2347,2,4,599,235,619,0.90,1,1,1
2348,4,1729,564,313,628,0.90,1,1,1
2348,5,1433,247,502,346,0.90,1,1,1
2348,6,0,50,314,584,0.89,1,1,1
2348,7,1371,1,651,422,0.89,1,1,1
2348,8,2132,687,270,502,0.90,1,1,1
2348,9,1807,1010,419,285,0.91,1,1,1
2348,1,653,0,755,187,0.87,1,1,1
2348,2,5,598,235,619,0.90,1,1,1
2349,4,1729,564,313,626,0.90,1,1,1
2349,5,1433,247,502,346,0.90,1,1,1
2349,6,0,49,314,589,0.89,1,1,1
2349,7,1372,1,651,422,0.89,1,1,1
2349,8,2131,687,270,502,0.90,1,1,1
2349,9,1806,1010,420,285,0.91,1,1,1
2349,1,653,0,754,187,0.88,1,1,1
2349,2,5,598,235,619,0.90,1,1,1
2350,4,1730,564,312,625,0.90,1,1,1
2350,5,1432,247,503,346,0.90,1,1,1
2350,6,0,49,314,590,0.89,1,1,1
2350,7,1372,1,651,422,0.89,1,1,1
2350,8,2132,687,270,501,0.90,1,1,1
2350,9,1806,1010,420,285,0.91,1,1,1
2350,1,653,0,753,187,0.88,1,1,1
2350,2,5,598,235,619,0.90,1,1,1
2351,4,1729,564,313,627,0.90,1,1,1
2351,5,1432,246,504,347,0.91,1,1,1
2351,6,0,48,315,593,0.89,1,1,1
2351,7,1373,1,651,422,0.90,1,1,1
2351,8,2132,687,270,501,0.90,1,1,1
2351,9,1806,1010,420,285,0.91,1,1,1
2351,1,654,0,752,187,0.87,1,1,1
2351,2,5,598,235,619,0.90,1,1,1
2352,4,1729,565,313,626,0.90,1,1,1
2352,5,1431,246,505,348,0.91,1,1,1
2352,6,0,47,317,606,0.89,1,1,1
2352,7,1373,1,653,423,0.90,1,1,1
2352,8,2132,687,270,501,0.90,1,1,1
2352,9,1806,1010,420,285,0.91,1,1,1
2352,1,654,0,752,188,0.88,1,1,1
2352,2,5,598,235,619,0.90,1,1,1
2353,4,1730,567,312,624,0.89,1,1,1
2353,5,1430,245,506,349,0.91,1,1,1
2353,6,0,47,317,610,0.89,1,1,1
2353,7,1372,1,655,423,0.90,1,1,1
2353,8,2132,688,270,501,0.90,1,1,1
2353,9,1806,1010,420,285,0.91,1,1,1
2353,1,654,0,753,188,0.88,1,1,1
2353,2,5,598,235,620,0.90,1,1,1
2354,4,1730,567,312,624,0.89,1,1,1
2354,5,1430,245,506,349,0.91,1,1,1
2354,6,0,47,318,616,0.89,1,1,1
2354,7,1372,1,655,421,0.90,1,1,1
2354,8,2132,688,270,501,0.90,1,1,1
2354,9,1806,1010,420,286,0.91,1,1,1
2354,1,654,0,757,190,0.88,1,1,1
2354,2,5,597,235,620,0.90,1,1,1
2355,4,1730,569,311,622,0.89,1,1,1
2355,5,1429,245,507,350,0.90,1,1,1
2355,6,0,47,318,621,0.88,1,1,1
2355,7,1372,1,652,417,0.90,1,1,1
2355,8,2132,688,270,502,0.90,1,1,1
2355,9,1806,1010,420,286,0.91,1,1,1
2355,1,655,0,763,191,0.88,1,1,1
2355,2,5,597,235,620,0.90,1,1,1
2356,4,1730,570,311,621,0.89,1,1,1
2356,5,1429,244,507,350,0.90,1,1,1
2356,6,0,47,318,623,0.88,1,1,1
2356,7,1371,1,653,416,0.90,1,1,1
2356,8,2132,688,270,502,0.90,1,1,1
2356,9,1806,1010,420,286,0.91,1,1,1
2356,1,656,0,765,192,0.88,1,1,1
2356,2,5,597,235,620,0.90,1,1,1
2357,4,1730,570,311,621,0.89,1,1,1
2357,5,1430,244,505,349,0.90,1,1,1
2357,6,0,47,317,621,0.88,1,1,1
2357,7,1373,1,650,411,0.90,1,1,1
2357,8,2132,688,270,502,0.90,1,1,1
2357,9,1806,1010,420,286,0.91,1,1,1
2357,1,654,0,771,194,0.88,1,1,1
2357,2,5,597,235,621,0.90,1,1,1
2358,4,1730,570,311,621,0.89,1,1,1
2358,5,1430,244,505,349,0.90,1,1,1
2358,6,0,47,315,619,0.88,1,1,1
2358,7,1377,1,646,406,0.90,1,1,1
2358,8,2132,688,270,502,0.90,1,1,1
2358,9,1806,1010,420,286,0.91,1,1,1
2358,1,644,0,794,201,0.88,1,1,1
2358,2,5,597,235,621,0.90,1,1,1
2359,4,1730,570,311,620,0.89,1,1,1
2359,5,1430,244,505,350,0.90,1,1,1
2359,6,0,47,310,597,0.88,1,1,1
2359,7,1378,1,644,402,0.90,1,1,1
2359,8,2132,688,271,502,0.90,1,1,1
2359,9,1806,1010,420,286,0.91,1,1,1
2359,1,636,0,804,205,0.88,1,1,1
2359,2,5,597,235,621,0.90,1,1,1
2360,4,1729,569,313,622,0.89,1,1,1
2360,5,1430,243,506,351,0.90,1,1,1
2360,6,0,47,308,592,0.89,1,1,1
2360,7,1379,2,645,400,0.90,1,1,1
2360,8,2132,688,271,502,0.90,1,1,1
2360,9,1806,1010,420,286,0.91,1,1,1
2360,1,636,0,802,206,0.88,1,1,1
2360,2,5,597,235,621,0.90,1,1,1
2361,4,1729,569,313,623,0.89,1,1,1
2361,5,1429,243,505,351,0.90,1,1,1
2361,6,1,47,306,587,0.89,1,1,1
2361,7,1380,2,646,398,0.90,1,1,1
2361,8,2132,688,271,503,0.90,1,1,1
2361,9,1806,1010,419,286,0.91,1,1,1
2361,1,636,0,801,207,0.88,1,1,1
2361,2,5,597,235,620,0.90,1,1,1
2362,4,1729,568,314,624,0.89,1,1,1
2362,5,1429,243,505,351,0.90,1,1,1
2362,6,1,47,306,586,0.89,1,1,1
2362,7,1380,2,648,398,0.90,1,1,1
2362,8,2132,688,271,502,0.90,1,1,1
2362,9,1807,1010,419,286,0.91,1,1,1
2362,1,637,0,798,207,0.88,1,1,1
2362,2,5,597,235,620,0.90,1,1,1
2363,4,1729,571,312,621,0.89,1,1,1
2363,5,1429,244,505,351,0.90,1,1,1
2363,6,0,47,308,589,0.89,1,1,1
2363,7,1380,2,648,396,0.90,1,1,1
2363,8,2132,688,271,502,0.90,1,1,1
2363,9,1806,1010,419,286,0.91,1,1,1
2363,1,638,0,793,207,0.88,1,1,1
2363,2,5,597,235,620,0.90,1,1,1
2364,4,1729,572,312,620,0.89,1,1,1
2364,5,1430,244,504,351,0.90,1,1,1
2364,6,0,47,308,589,0.89,1,1,1
2364,7,1379,2,649,395,0.90,1,1,1
2364,8,2132,688,271,502,0.90,1,1,1
2364,9,1807,1010,419,285,0.91,1,1,1
2364,1,642,0,783,206,0.89,1,1,1
2364,2,5,597,235,620,0.90,1,1,1
2365,4,1729,572,313,621,0.89,1,1,1
2365,5,1431,245,503,351,0.90,1,1,1
2365,6,0,47,308,588,0.89,1,1,1
2365,7,1377,2,651,394,0.89,1,1,1
2365,8,2132,688,271,502,0.90,1,1,1
2365,9,1807,1010,419,285,0.91,1,1,1
2365,1,651,0,763,201,0.89,1,1,1
2365,2,5,597,235,620,0.90,1,1,1
2366,4,1729,573,312,619,0.89,1,1,1
2366,5,1431,245,502,350,0.90,1,1,1
2366,6,0,47,309,591,0.89,1,1,1
2366,7,1374,2,653,395,0.89,1,1,1
2366,8,2132,688,271,502,0.90,1,1,1
2366,9,1807,1010,419,285,0.91,1,1,1
2366,1,657,0,751,197,0.89,1,1,1
2366,2,5,597,235,620,0.90,1,1,1
2367,4,1729,573,312,618,0.89,1,1,1
2367,5,1432,246,501,349,0.90,1,1,1
2367,6,0,46,310,594,0.89,1,1,1
2367,7,1373,2,655,394,0.89,1,1,1
2367,8,2132,688,271,502,0.90,1,1,1
2367,9,1806,1010,419,285,0.91,1,1,1
2367,1,654,0,756,199,0.88,1,1,1
2367,2,5,597,235,620,0.90,1,1,1
2368,4,1729,573,312,618,0.89,1,1,1
2368,5,1432,246,500,349,0.90,1,1,1
2368,6,0,46,310,596,0.89,1,1,1
2368,7,1373,2,656,394,0.89,1,1,1
2368,8,2132,688,271,502,0.90,1,1,1
2368,9,1806,1010,419,285,0.91,1,1,1
2368,1,654,0,757,200,0.88,1,1,1
2368,2,5,597,235,620,0.90,1,1,1
2369,4,1729,572,313,619,0.89,1,1,1
2369,5,1432,246,500,349,0.90,1,1,1
2369,6,0,46,311,596,0.89,1,1,1
2369,7,1373,2,653,391,0.89,1,1,1
2369,8,2132,687,271,502,0.90,1,1,1
2369,9,1807,1010,419,285,0.91,1,1,1
2369,1,644,0,777,206,0.88,1,1,1
2369,2,5,597,235,620,0.90,1,1,1
2370,4,1729,571,314,621,0.89,1,1,1
2370,5,1433,246,499,348,0.90,1,1,1
2370,6,0,46,311,599,0.89,1,1,1
2370,7,1373,2,649,387,0.89,1,1,1
2370,8,2132,687,271,502,0.90,1,1,1
2370,9,1807,1010,419,285,0.91,1,1,1
2370,1,625,0,814,218,0.87,1,1,1
2370,2,5,598,235,619,0.90,1,1,1
2371,4,1729,571,313,621,0.89,1,1,1
2371,5,1434,246,498,347,0.90,1,1,1
2371,6,0,45,311,599,0.89,1,1,1
2371,7,1371,2,647,386,0.89,1,1,1
2371,8,2132,687,271,502,0.90,1,1,1
2371,9,1807,1010,419,285,0.91,1,1,1
2371,1,619,0,826,224,0.87,1,1,1
2371,2,5,597,235,620,0.90,1,1,1
2372,4,1729,571,314,621,0.89,1,1,1
2372,5,1434,245,501,349,0.90,1,1,1
2372,6,0,45,310,597,0.89,1,1,1
2372,7,1368,2,646,384,0.89,1,1,1
2372,8,2132,687,271,502,0.90,1,1,1
2372,9,1807,1010,419,285,0.91,1,1,1
2372,1,620,0,828,227,0.87,1,1,1
2372,2,5,597,235,620,0.90,1,1,1
2373,4,1728,570,314,623,0.89,1,1,1
2373,5,1434,244,502,349,0.90,1,1,1
2373,6,0,44,311,598,0.89,1,1,1
2373,7,1363,2,645,383,0.89,1,1,1
2373,8,2132,687,271,502,0.90,1,1,1
2373,9,1807,1010,419,285,0.91,1,1,1
2373,1,621,0,822,227,0.87,1,1,1
2373,2,5,597,235,620,0.90,1,1,1
2374,4,1728,569,315,624,0.89,1,1,1
2374,5,1434,244,503,350,0.90,1,1,1
2374,6,0,44,311,599,0.89,1,1,1
2374,7,1361,2,645,383,0.89,1,1,1
2374,8,2132,687,271,502,0.90,1,1,1
2374,9,1807,1010,419,285,0.91,1,1,1
2374,1,624,0,816,228,0.87,1,1,1
2374,2,5,597,235,620,0.90,1,1,1
2375,4,1727,567,316,626,0.89,1,1,1
2375,5,1435,244,501,348,0.90,1,1,1
2375,6,0,44,310,596,0.89,1,1,1
2375,7,1359,2,647,385,0.89,1,1,1
2375,8,2132,687,271,502,0.90,1,1,1
2375,9,1807,1010,418,285,0.91,1,1,1
2375,1,627,0,808,227,0.87,1,1,1
